,order_date,order_id,customer,grand_total
3039,2014-12-01,CA-2014-111689,Harold Pawlan,1311
3040,2014-10-11,CA-2014-111717,Scot Wooten,239
3041,2014-01-04,CA-2014-111738,Christopher Martinez,2031
3042,2014-07-09,CA-2014-111759,Mathew Reese,53
3043,2014-12-17,CA-2014-111808,Andrew Roberts,11
3044,2014-03-04,CA-2014-111815,Emily Phan,281
3045,2014-09-26,CA-2014-112004,Adam Hart,199
3046,2014-03-26,CA-2014-112039,John Castell,470
3047,2014-06-11,CA-2014-112172,Muhammed MacIntyre,14
3048,2014-04-09,CA-2014-112333,Karen Ferguson,2634
3049,2014-10-13,CA-2014-112431,Robert Waldorf,442
3050,2014-05-26,CA-2014-112473,Jeremy Lonsdale,50
3051,2014-12-27,CA-2014-112487,Tracy Collins,3
3052,2014-09-18,CA-2014-112515,Alan Schoenberger,1782
3053,2014-11-20,CA-2014-112529,Stewart Carmichael,750
3054,2014-05-19,CA-2014-112536,Susan Gilcrest,18
3055,2014-01-31,CA-2014-112725,Eugene Hildebrand,142
3056,2014-06-19,CA-2014-112753,Craig Carreira,957
3057,2014-09-12,CA-2014-112774,Ryan Crowe,35
3058,2014-08-19,CA-2014-112809,Russell Applegate,228
3059,2014-11-14,CA-2014-112844,Stefania Perrino,199
3060,2014-05-19,CA-2014-112865,Brosina Hoffman,36
3061,2014-04-10,CA-2014-112900,Ken Lonsdale,478
3062,2014-08-22,CA-2014-112956,Tracy Hopkins,394
3063,2014-09-17,CA-2014-112984,Evan Henry,21
3064,2014-09-03,CA-2014-113075,Mick Crebagga,41
3065,2014-03-27,CA-2014-113208,Michelle Lonsdale,61
3066,2014-01-15,CA-2014-113278,Hallie Redmond,359
3067,2014-12-02,CA-2014-113355,Sarah Jordon,537
3068,2014-10-02,CA-2014-113418,Corinna Mitchell,1705
3069,2014-10-22,CA-2014-113453,Charles McCrossin,401
3070,2014-11-08,CA-2014-113460,Katherine Nockton,273
3071,2014-03-31,CA-2014-113474,Tony Molinari,326
3072,2014-01-03,CA-2014-113481,Aaron Smayling,740
3073,2014-05-20,CA-2014-113530,Becky Castell,727
3074,2014-10-22,CA-2014-113558,Patricia Hirasaki,730
3075,2014-11-08,CA-2014-113572,Frank Preis,8
3076,2014-10-16,CA-2014-113670,Roland Schwarz,715
3077,2014-03-28,CA-2014-113705,Lena Cacioppo,875
3078,2014-11-14,CA-2014-113873,Katrina Edelman,268
3079,2014-06-04,CA-2014-113908,Katherine Nockton,509
3080,2014-12-26,CA-2014-114055,Mick Hernandez,819
3081,2014-09-03,CA-2014-114216,Ralph Kennedy,12
3082,2014-11-06,CA-2014-114258,Elizabeth Moffitt,493
3083,2014-03-15,CA-2014-114370,Brad Norvell,50
3084,2014-04-16,CA-2014-114412,Andrew Allen,16
3085,2014-09-15,CA-2014-114440,Tracy Blumstein,19
3086,2014-04-01,CA-2014-114524,Emily Grady,13
3087,2014-09-03,CA-2014-114552,Dorris liebe,15
3088,2014-08-26,CA-2014-114636,Guy Armstrong,192
3089,2014-10-18,CA-2014-114804,Barry Franz�sisch,53
3090,2014-04-11,CA-2014-115070,Mitch Gastineau,17
3091,2014-02-07,CA-2014-115105,Bryan Davis,241
3092,2014-10-27,CA-2014-115119,Shaun Chance,143
3093,2014-01-09,CA-2014-115154,Ricardo Sperren,893
3094,2014-08-08,CA-2014-115175,Matt Collins,245
3095,2014-05-12,CA-2014-115322,Zuschuss Carroll,44
3096,2014-06-27,CA-2014-115364,Olvera Toch,84
3097,2014-12-31,CA-2014-115427,Erica Bern,35
3098,2014-11-12,CA-2014-115448,Michelle Huthwaite,89
3099,2014-05-15,CA-2014-115546,Amy Hunt,563
3100,2014-12-19,CA-2014-115602,Doug Jacobs,2889
3101,2014-07-10,CA-2014-115651,Noel Staavos,67
3102,2014-08-20,CA-2014-115777,Doug O'Connell,19
3103,2014-08-01,CA-2014-115805,Katrina Willman,37
3104,2014-09-15,CA-2014-115882,Dorothy Badders,1017
3105,2014-12-23,CA-2014-115931,Jim Mitchum,127
3106,2014-01-29,CA-2014-115994,Beth Thompson,278
3107,2014-10-03,CA-2014-116113,Jane Waco,10
3108,2014-06-26,CA-2014-116127,Sarah Brown,401
3109,2014-02-12,CA-2014-116204,Victoria Wilson,21
3110,2014-11-06,CA-2014-116225,Susan Vittorini,391
3111,2014-03-13,CA-2014-116288,Bill Stewart,243
3112,2014-11-03,CA-2014-116358,Kalyca Meade,46
3113,2014-05-31,CA-2014-116498,Kelly Andreada,35
3114,2014-10-14,CA-2014-116519,Craig Reiter,905
3115,2014-12-01,CA-2014-116645,Max Engle,156
3116,2014-09-05,CA-2014-116680,Pete Kriz,1492
3117,2014-12-03,CA-2014-116715,Victoria Wilson,678
3118,2014-12-18,CA-2014-116855,Arianne Irving,505
3119,2014-09-26,CA-2014-116939,Arthur Gainer,178
3120,2014-12-20,CA-2014-116946,Tony Sayre,194
3121,2014-04-25,CA-2014-116953,Susan Vittorini,552
3122,2014-06-28,CA-2014-116988,Pauline Webber,1433
3123,2014-09-23,CA-2014-117009,Berenike Kampe,22
3124,2014-08-08,CA-2014-117023,Joni Wasserman,116
3125,2014-09-12,CA-2014-117044,Helen Andreada,31
3126,2014-10-24,CA-2014-117079,Jocasta Rupert,864
3127,2014-11-01,CA-2014-117114,Craig Yedwab,519
3128,2014-12-06,CA-2014-117128,Bart Folk,33
3129,2014-03-22,CA-2014-117156,Ted Butterfield,9
3130,2014-09-01,CA-2014-117198,Barry Gonzalez,660
3131,2014-02-27,CA-2014-117212,Bradley Talbott,2111
3132,2014-07-24,CA-2014-117240,Christine Phan,13
3133,2014-09-05,CA-2014-117261,Tiffany House,54
3134,2014-12-09,CA-2014-117324,Jeremy Pistek,1816
3135,2014-09-05,CA-2014-117394,Michael Moore,19
3136,2014-05-19,CA-2014-117401,Paul Prost,865
3137,2014-10-22,CA-2014-117422,Frank Carlisle,172
3138,2014-06-09,CA-2014-117436,Liz Willingham,10
3139,2014-12-24,CA-2014-117443,Jennifer Braxton,190
3140,2014-12-09,CA-2014-117457,Keith Herrera,3956
3141,2014-09-24,CA-2014-117485,Bill Donatelli,292
3142,2014-03-04,CA-2014-117513,Bill Tyler,400
3143,2014-05-13,CA-2014-117632,Charles Sheldon,551
3144,2014-08-22,CA-2014-117646,Sung Chung,267
3145,2014-10-20,CA-2014-117653,Mary O'Rourke,91
3146,2014-12-05,CA-2014-117667,Michael Stewart,588
3147,2014-08-06,CA-2014-117695,Pauline Webber,14
3148,2014-11-29,CA-2014-117702,Lindsay Shagiari,1072
3149,2014-10-02,CA-2014-117807,Dave Kipp,105
3150,2014-06-13,CA-2014-117821,Hunter Glantz,64
3151,2014-05-19,CA-2014-117863,Toby Swindell,18
3152,2014-01-28,CA-2014-117870,John Huston,194
3153,2014-12-09,CA-2014-117926,Alan Schoenberger,69
3154,2014-12-25,CA-2014-117933,Roy Franz�sisch,36
3155,2014-08-19,CA-2014-117947,Nat Gilpin,284
3156,2014-12-05,CA-2014-118003,Doug O'Connell,498
3157,2014-12-04,CA-2014-118017,Lena Cacioppo,306
3158,2014-11-18,CA-2014-118122,Greg Guthrie,14
3159,2014-09-17,CA-2014-118136,Barry Blumstein,15
3160,2014-05-10,CA-2014-118199,Laurel Beltran,806
3161,2014-11-06,CA-2014-118213,Adam Bellavance,240
3162,2014-07-24,CA-2014-118346,Philisse Overcash,400
3163,2014-04-02,CA-2014-118360,John Castell,43
3164,2014-10-29,CA-2014-118367,Lori Olson,48
3165,2014-09-30,CA-2014-118402,Jas O'Carroll,244
3166,2014-06-18,CA-2014-118437,Philip Fox,169
3167,2014-02-17,CA-2014-118521,Luke Foster,38
3168,2014-12-02,CA-2014-118542,Clay Cheatham,55
3169,2014-10-07,CA-2014-118577,Xylona Preis,150
3170,2014-07-21,CA-2014-118640,Carlos Soltero,79
3171,2014-01-03,CA-2014-118668,Fred Wasserman,17
3172,2014-07-22,CA-2014-118724,Anthony Rawles,1630
3173,2014-11-21,CA-2014-118731,Liz Pelletier,127
3174,2014-02-10,CA-2014-118773,Tom Prescott,398
3175,2014-04-16,CA-2014-118857,Adam Hart,196
3176,2014-06-16,CA-2014-118864,Kristen Hastings,120
3177,2014-12-30,CA-2014-118885,James Galang,696
3178,2014-08-18,CA-2014-118892,Tom Prescott,4416
3179,2014-11-24,CA-2014-119004,Janet Martin,105
3180,2014-08-21,CA-2014-119011,Lisa Ryan,352
3181,2014-12-23,CA-2014-119193,Sally Knutson,632
3182,2014-06-16,CA-2014-119284,Thomas Seio,2943
3183,2014-12-01,CA-2014-119305,Scott Williamson,174
3184,2014-04-18,CA-2014-119389,Bruce Geld,60
3185,2014-06-13,CA-2014-119424,Sarah Brown,91
3186,2014-03-22,CA-2014-119452,Clay Ludtke,1806
3187,2014-11-10,CA-2014-119494,Jim Epp,523
3188,2014-12-16,CA-2014-119564,Paul Lucas,23
3189,2014-12-23,CA-2014-119578,Jason Gross,916
3190,2014-04-21,CA-2014-119655,Christina VanderZanden,183
3191,2014-01-25,CA-2014-119669,Theone Pippenger,6
3192,2014-11-24,CA-2014-119746,Christopher Martinez,240
3193,2014-08-19,CA-2014-119809,Yana Sorensen,3859
3194,2014-05-05,CA-2014-119914,Chris Cortes,243
3195,2014-02-17,CA-2014-120019,Nat Gilpin,595
3196,2014-11-03,CA-2014-120061,Sharelle Roach,155
3197,2014-05-26,CA-2014-120138,Trudy Brown,806
3198,2014-04-26,CA-2014-120222,Lauren Leatherbury,92
3199,2014-11-12,CA-2014-120327,William Brown,46
3200,2014-12-23,CA-2014-120376,Theone Pippenger,2283
3201,2014-11-21,CA-2014-120404,Katharine Harms,624
3202,2014-05-31,CA-2014-120614,Suzanne McNair,38
3203,2014-09-06,CA-2014-120705,Michael Grace,147
3204,2014-03-24,CA-2014-120719,Sanjit Jacobs,35
3205,2014-09-05,CA-2014-120761,Aimee Bixby,92
3206,2014-04-29,CA-2014-120894,Jack Lebron,28
3207,2014-12-18,CA-2014-120936,Christine Abelman,495
3208,2014-09-11,CA-2014-120999,Linda Cazamias,147
3209,2014-08-19,CA-2014-121027,Helen Wasserman,2340
3210,2014-07-15,CA-2014-121048,Toby Carlisle,988
3211,2014-07-10,CA-2014-121083,Jamie Frazer,847
3212,2014-05-31,CA-2014-121125,Michael Granlund,206
3213,2014-11-05,CA-2014-121160,Frank Merwin,66
3214,2014-12-25,CA-2014-121195,Neola Schneider,264
3215,2014-12-24,CA-2014-121216,Michael Moore,58
3216,2014-02-27,CA-2014-121258,Dave Brooks,380
3217,2014-07-26,CA-2014-121293,John Castell,477
3218,2014-09-30,CA-2014-121300,Maureen Gastineau,693
3219,2014-09-24,CA-2014-121314,Bobby Elias,252
3220,2014-12-26,CA-2014-121398,Fred Hopkins,424
3221,2014-09-24,CA-2014-121412,Brooke Gillingham,29
3222,2014-04-03,CA-2014-121419,Tony Chapman,772
3223,2014-11-20,CA-2014-121468,Katherine Ducich,32
3224,2014-08-22,CA-2014-121489,Candace McMahon,994
3225,2014-07-04,CA-2014-121503,Frank Hawley,871
3226,2014-11-29,CA-2014-121538,Rick Hansen,89
3227,2014-06-02,CA-2014-121559,Helen Wasserman,4472
3228,2014-05-30,CA-2014-121580,Maris LaWare,523
3229,2014-11-04,CA-2014-121615,Daniel Lacy,76
3230,2014-05-19,CA-2014-121643,Adrian Barton,345
3231,2014-11-17,CA-2014-121678,Brian Moss,2
3232,2014-02-27,CA-2014-121706,Becky Martin,357
3233,2014-12-27,CA-2014-121741,Yoseph Carroll,751
3234,2014-01-31,CA-2014-121790,Liz Preis,2114
3235,2014-03-04,CA-2014-121804,Liz Preis,73
3236,2014-11-21,CA-2014-121818,Jennifer Halladay,53
3237,2014-09-25,CA-2014-121839,Mick Hernandez,1170
3238,2014-09-24,CA-2014-121853,Duane Benoit,879
3239,2014-09-16,CA-2014-121888,Carl Ludwig,1082
3240,2014-08-01,CA-2014-121909,Erin Ashbrook,55
3241,2014-03-19,CA-2014-122007,Jason Klamczynski,91
3242,2014-08-19,CA-2014-122028,Chloris Kastensmidt,11
3243,2014-07-21,CA-2014-122035,Elizabeth Moffitt,1108
3244,2014-06-14,CA-2014-122056,Paul Gonzalez,182
3245,2014-05-20,CA-2014-122077,Jason Fortune-,109
3246,2014-06-25,CA-2014-122105,Caroline Jumper,96
3247,2014-09-26,CA-2014-122112,Carol Adams,24
3248,2014-04-10,CA-2014-122154,Sue Ann Reed,284
3249,2014-05-13,CA-2014-122175,Cynthia Arntzen,153
3250,2014-09-23,CA-2014-122196,Christina Anderson,392
3251,2014-09-11,CA-2014-122280,Shahid Hopkins,19
3252,2014-03-25,CA-2014-122308,Mark Van Huff,272
3253,2014-09-25,CA-2014-122364,Frank Atkinson,1365
3254,2014-11-14,CA-2014-122490,Ted Trevino,3321
3255,2014-11-08,CA-2014-122504,Deborah Brumfield,822
3256,2014-12-02,CA-2014-122539,Sean Christensen,423
3257,2014-12-15,CA-2014-122595,Gary Mitchum,283
3258,2014-11-13,CA-2014-122644,Sylvia Foulston,29
3259,2014-02-20,CA-2014-122693,Nicole Hansen,1246
3260,2014-11-27,CA-2014-122700,Liz Thompson,221
3261,2014-04-17,CA-2014-122707,Edward Becker,503
3262,2014-04-13,CA-2014-122735,Bill Donatelli,70
3263,2014-03-21,CA-2014-122763,Harry Greene,331
3264,2014-12-14,CA-2014-122770,Emily Phan,262
3265,2014-12-29,CA-2014-122798,Susan Vittorini,123
3266,2014-11-17,CA-2014-122945,Mick Brown,17
3267,2014-08-17,CA-2014-122987,Sarah Jordon,81
3268,2014-02-07,CA-2014-122994,Mark Van Huff,360
3269,2014-09-03,CA-2014-123001,Anthony Witt,285
3270,2014-09-04,CA-2014-123022,Sample Company A,368
3271,2014-10-01,CA-2014-123029,Bradley Talbott,160
3272,2014-09-11,CA-2014-123036,Helen Abelman,297
3273,2014-08-25,CA-2014-123043,Alan Haines,28
3274,2014-12-04,CA-2014-123071,Clay Cheatham,10
3275,2014-03-04,CA-2014-123085,Ed Jacobs,1220
3276,2014-05-03,CA-2014-123134,Dorothy Wardle,130
3277,2014-07-28,CA-2014-123239,Mike Gockenbach,91
3278,2014-10-18,CA-2014-123246,Astrea Jones,11
3279,2014-09-22,CA-2014-123351,Kean Thornton,80
3280,2014-11-29,CA-2014-123372,Deirdre Greer,2060
3281,2014-10-31,CA-2014-123491,Jamie Kunitz,1994
3282,2014-11-14,CA-2014-123624,Sanjit Engle,83
3283,2014-06-28,CA-2014-123638,Michelle Arnett,192
3284,2014-02-11,CA-2014-123659,Michael Nguyen,23
3285,2014-05-27,CA-2014-123687,Kimberly Carter,234
3286,2014-11-25,CA-2014-123701,Patrick Gardner,28
3287,2014-09-24,CA-2014-123778,Bruce Stewart,187
3288,2014-11-02,CA-2014-123967,Sarah Foster,2691
3289,2014-10-03,CA-2014-123981,Rob Williams,66
3290,2014-02-11,CA-2014-124086,Mike Pelletier,204
3291,2014-03-03,CA-2014-124114,Roland Schwarz,1
3292,2014-06-13,CA-2014-124191,Troy Staebel,9
3293,2014-09-16,CA-2014-124205,Theresa Coyne,1038
3294,2014-11-15,CA-2014-124261,Joe Elijah,34
3295,2014-12-25,CA-2014-124296,Christine Sundaresam,713
3296,2014-09-08,CA-2014-124401,Ruben Dartt,318
3297,2014-03-20,CA-2014-124436,Sue Ann Reed,770
3298,2014-08-02,CA-2014-124576,Heather Kirkland,55
3299,2014-05-01,CA-2014-124597,Ann Steele,32
3300,2014-11-18,CA-2014-124674,Joy Bell-,328
3301,2014-03-28,CA-2014-124716,Brendan Dodson,169
3302,2014-06-22,CA-2014-124744,Eugene Hildebrand,536
3303,2014-11-26,CA-2014-124765,Henia Zydlo,724
3304,2014-07-04,CA-2014-124828,Yana Sorensen,10
3305,2014-09-12,CA-2014-124898,Daniel Byrd,185
3306,2014-02-22,CA-2014-124940,Dave Kipp,48
3307,2014-03-07,CA-2014-125101,Sally Hughsby,68
3308,2014-04-11,CA-2014-125115,Russell D'Ascenzo,106
3309,2014-10-20,CA-2014-125199,Harry Marie,457
3310,2014-04-25,CA-2014-125269,Art Ferguson,83
3311,2014-11-07,CA-2014-125290,Chuck Clark,40
3312,2014-07-24,CA-2014-125367,Nathan Mautz,14
3313,2014-04-26,CA-2014-125381,Speros Goranitis,108
3314,2014-10-20,CA-2014-125388,Michael Paige,89
3315,2014-10-24,CA-2014-125451,Adam Hart,1170
3316,2014-05-31,CA-2014-125472,Bruce Degenhardt,254
3317,2014-07-26,CA-2014-125640,Dorothy Dickinson,3
3318,2014-07-01,CA-2014-125745,Darrin Van Huff,20
3319,2014-08-01,CA-2014-125752,Eugene Hildebrand,41
3320,2014-02-26,CA-2014-125878,Michelle Huthwaite,2
3321,2014-01-17,CA-2014-125913,Jack O'Briant,428
3322,2014-10-20,CA-2014-125990,Joy Smith,40
3323,2014-11-04,CA-2014-126046,Julie Creighton,12
3324,2014-08-29,CA-2014-126067,Kristina Nunn,1278
3325,2014-10-03,CA-2014-126074,Roland Fjeld,276
3326,2014-10-15,CA-2014-126123,Anthony Garverick,41
3327,2014-08-01,CA-2014-126144,Greg Matthias,286
3328,2014-12-31,CA-2014-126221,Chuck Clark,209
3329,2014-11-20,CA-2014-126242,Mick Crebagga,324
3330,2014-02-04,CA-2014-126354,Shahid Collister,119
3331,2014-06-04,CA-2014-126382,Heather Kirkland,35
3332,2014-09-09,CA-2014-126396,Alex Russell,85
3333,2014-09-11,CA-2014-126438,Alex Russell,15
3334,2014-10-13,CA-2014-126536,Neil Knudson,103
3335,2014-03-30,CA-2014-126550,Roger Demir,81
3336,2014-03-31,CA-2014-126634,Alan Barnes,94
3337,2014-07-18,CA-2014-126662,Alejandro Ballentine,480
3338,2014-09-30,CA-2014-126676,Fred Hopkins,8
3339,2014-04-30,CA-2014-126718,Kean Thornton,5
3340,2014-04-16,CA-2014-126774,Shahid Hopkins,5
3341,2014-06-06,CA-2014-126788,Adrian Barton,470
3342,2014-12-06,CA-2014-126865,Naresj Patel,93
3343,2014-06-16,CA-2014-126914,Joe Elijah,776
3344,2014-09-18,CA-2014-126928,Gary Zandusky,514
3345,2014-08-22,CA-2014-126956,Greg Tran,88
3346,2014-01-22,CA-2014-127026,Mick Hernandez,1240
3347,2014-09-16,CA-2014-127096,Christopher Schild,301
3348,2014-04-15,CA-2014-127117,Harry Marie,74
3349,2014-10-23,CA-2014-127180,Tom Ashbrook,13716
3350,2014-04-04,CA-2014-127264,Sue Ann Reed,7
3351,2014-10-31,CA-2014-127285,Michelle Moray,103
3352,2014-01-15,CA-2014-127306,Brosina Hoffman,175
3353,2014-12-02,CA-2014-127313,Ralph Arnett,117
3354,2014-02-25,CA-2014-127397,Erin Smith,1444
3355,2014-01-23,CA-2014-127432,Alan Dominguez,4189
3356,2014-07-11,CA-2014-127460,Frank Gastineau,298
3357,2014-02-04,CA-2014-127474,Ross DeVincentis,512
3358,2014-12-29,CA-2014-127516,Erica Hernandez,65
3359,2014-03-04,CA-2014-127621,Richard Eichhorn,27
3360,2014-07-12,CA-2014-127656,Natalie Webber,30
3361,2014-06-03,CA-2014-127705,Alejandro Ballentine,30
3362,2014-09-01,CA-2014-127712,Michael Granlund,6
3363,2014-09-12,CA-2014-127726,Shahid Shariari,210
3364,2014-11-03,CA-2014-127782,Thea Hudgings,892
3365,2014-05-20,CA-2014-127803,Neil Ducich,26
3366,2014-10-28,CA-2014-127922,Sally Hughsby,24
3367,2014-12-24,CA-2014-127929,Filia McAdams,182
3368,2014-09-02,CA-2014-128041,Rick Wilson,598
3369,2014-02-03,CA-2014-128076,Bill Overfelt,482
3370,2014-12-20,CA-2014-128160,Michael Moore,37
3371,2014-11-18,CA-2014-128265,Victoria Wilson,1248
3372,2014-11-25,CA-2014-128300,Roland Schwarz,407
3373,2014-08-06,CA-2014-128328,Patrick O'Donnell,339
3374,2014-09-30,CA-2014-128335,Joseph Airdo,75
3375,2014-08-14,CA-2014-128363,Dan Campbell,2383
3376,2014-09-11,CA-2014-128370,Frank Hawley,370
3377,2014-10-08,CA-2014-128426,Joe Kamberova,4
3378,2014-08-27,CA-2014-128475,Steve Carroll,72
3379,2014-07-11,CA-2014-128629,Becky Pak,19
3380,2014-12-04,CA-2014-128699,Natalie DeCherney,48
3381,2014-12-25,CA-2014-128734,James Lanier,851
3382,2014-05-05,CA-2014-128755,Mike Kennedy,630
3383,2014-09-08,CA-2014-128769,Dario Medina,82
3384,2014-09-08,CA-2014-128783,Trudy Glocke,249
3385,2014-04-22,CA-2014-128853,Janet Martin,909
3386,2014-06-20,CA-2014-128944,Katharine Harms,921
3387,2014-04-18,CA-2014-128965,Pamela Stobb,563
3388,2014-11-26,CA-2014-129000,Sam Zeldin,502
3389,2014-08-24,CA-2014-129021,Patrick O'Brill,4590
3390,2014-04-02,CA-2014-129028,George Bell,128
3391,2014-03-17,CA-2014-129294,Ken Dana,541
3392,2014-05-15,CA-2014-129357,Ken Black,505
3393,2014-10-02,CA-2014-129378,Neola Schneider,414
3394,2014-06-17,CA-2014-129462,Joel Eaton,741
3395,2014-09-27,CA-2014-129490,Sanjit Jacobs,419
3396,2014-03-18,CA-2014-129567,Clay Ludtke,17
3397,2014-12-12,CA-2014-129581,Katherine Nockton,129
3398,2014-04-26,CA-2014-129707,Larry Hughes,9
3399,2014-12-29,CA-2014-129805,Harry Marie,7
3400,2014-12-10,CA-2014-129833,Herbert Flentye,44
3401,2014-03-31,CA-2014-129910,Maria Etezadi,60
3402,2014-08-28,CA-2014-130036,Ben Peterman,1133
3403,2014-09-16,CA-2014-130043,Brenda Bowman,32
3404,2014-05-23,CA-2014-130106,Vicky Freymann,13
3405,2014-10-23,CA-2014-130141,Helen Abelman,582
3406,2014-09-25,CA-2014-130148,Neil Knudson,38
3407,2014-10-23,CA-2014-130211,Brian DeCherney,582
3408,2014-09-15,CA-2014-130302,Craig Yedwab,896
3409,2014-12-18,CA-2014-130309,Giulietta Baptist,544
3410,2014-12-06,CA-2014-130351,Rob Beeghly,200
3411,2014-11-13,CA-2014-130386,Nathan Gelder,779
3412,2014-10-13,CA-2014-130505,Natalie Fritzler,673
3413,2014-11-27,CA-2014-130526,Guy Thornton,34
3414,2014-12-30,CA-2014-130631,Bruce Stewart,88
3415,2014-09-17,CA-2014-130715,Craig Yedwab,18
3416,2014-10-28,CA-2014-130764,Jack O'Briant,653
3417,2014-07-30,CA-2014-130771,Laura Armstrong,128
3418,2014-11-04,CA-2014-130834,Justin MacKendrick,16
3419,2014-07-29,CA-2014-130841,Matt Hagelstein,1171
3420,2014-04-12,CA-2014-130904,Henry MacAllister,23
3421,2014-03-11,CA-2014-130967,Emily Burns,54
3422,2014-09-19,CA-2014-131016,Dan Campbell,57
3423,2014-08-23,CA-2014-131037,Tony Molinari,210
3424,2014-04-04,CA-2014-131156,Katherine Hughes,25
3425,2014-12-06,CA-2014-131212,Alan Barnes,40
3426,2014-04-15,CA-2014-131233,Christine Sundaresam,253
3427,2014-11-20,CA-2014-131254,Nathan Cano,1729
3428,2014-02-06,CA-2014-131282,Cassandra Brandow,251
3429,2014-11-29,CA-2014-131303,Emily Phan,63
3430,2014-11-25,CA-2014-131366,Shaun Chance,320
3431,2014-10-20,CA-2014-131492,Hilary Holden,95
3432,2014-06-18,CA-2014-131618,Luke Schmidt,24
3433,2014-09-02,CA-2014-131625,Bradley Nguyen,115
3434,2014-11-01,CA-2014-131632,Adrian Hane,5
3435,2014-01-30,CA-2014-131653,Rob Dowd,5
3436,2014-07-01,CA-2014-131695,Ralph Arnett,271
3437,2014-10-06,CA-2014-131807,Greg Guthrie,753
3438,2014-02-12,CA-2014-131828,Cari Sayre,1052
3439,2014-01-22,CA-2014-131954,Darrin Sayre,654
3440,2014-07-10,CA-2014-132122,John Huston,229
3441,2014-05-04,CA-2014-132178,Darren Budd,833
3442,2014-11-28,CA-2014-132185,Doug Bickford,52
3443,2014-05-04,CA-2014-132199,Bill Overfelt,505
3444,2014-04-26,CA-2014-132213,Parhena Norris,110
3445,2014-10-17,CA-2014-132234,Maribeth Yedwab,547
3446,2014-09-22,CA-2014-132262,Muhammed Lee,152
3447,2014-03-11,CA-2014-132290,Maribeth Dona,933
3448,2014-08-20,CA-2014-132339,Jennifer Braxton,388
3449,2014-11-08,CA-2014-132346,Pete Kriz,101
3450,2014-09-16,CA-2014-132353,Dave Brooks,324
3451,2014-10-10,CA-2014-132430,Cathy Prescott,46
3452,2014-09-09,CA-2014-132437,Eudokia Martin,65
3453,2014-09-24,CA-2014-132521,Don Weiss,158
3454,2014-08-27,CA-2014-132584,Heather Jas,54
3455,2014-09-01,CA-2014-132619,Maxwell Schwartz,194
3456,2014-02-18,CA-2014-132647,Gary Hansen,178
3457,2014-06-09,CA-2014-132682,Tiffany House,490
3458,2014-08-05,CA-2014-132738,Harry Marie,17
3459,2014-06-21,CA-2014-132934,Jeremy Ellison,201
3460,2014-06-25,CA-2014-132955,Sonia Cooley,103
3461,2014-10-14,CA-2014-132976,Andrew Gjertsen,114
3462,2014-09-01,CA-2014-133004,Ashley Jarboe,639
3463,2014-07-28,CA-2014-133046,Dennis Kane,298
3464,2014-05-05,CA-2014-133067,Muhammed Yedwab,12
3465,2014-09-22,CA-2014-133074,Doug Bickford,56
3466,2014-06-05,CA-2014-133095,Erica Hernandez,118
3467,2014-08-18,CA-2014-133102,Emily Ducich,144
3468,2014-11-28,CA-2014-133207,Doug O'Connell,58
3469,2014-08-02,CA-2014-133235,Larry Hughes,272
3470,2014-07-09,CA-2014-133249,Sam Zeldin,146
3471,2014-06-27,CA-2014-133256,Tracy Hopkins,564
3472,2014-04-01,CA-2014-133263,Jim Epp,3099
3473,2014-09-19,CA-2014-133333,Barry Franz�sisch,23
3474,2014-12-18,CA-2014-133431,Logan Currie,28
3475,2014-05-07,CA-2014-133487,Trudy Schmidt,153
3476,2014-08-28,CA-2014-133501,Dana Kaydos,5
3477,2014-11-14,CA-2014-133620,Erin Mull,11
3478,2014-05-15,CA-2014-133641,Eva Jacobs,49
3479,2014-06-26,CA-2014-133648,Max Ludwig,88
3480,2014-07-24,CA-2014-133718,Tracy Blumstein,74
3481,2014-05-12,CA-2014-133823,Liz Pelletier,101
3482,2014-05-09,CA-2014-133865,Penelope Sewall,3360
3483,2014-06-12,CA-2014-133928,Zuschuss Carroll,5
3484,2014-09-25,CA-2014-134096,Paul Prost,400
3485,2014-05-28,CA-2014-134152,Roy Phan,130
3486,2014-09-17,CA-2014-134173,Adam Bellavance,21
3487,2014-12-26,CA-2014-134194,Guy Armstrong,160
3488,2014-12-08,CA-2014-134285,David Smith,19
3489,2014-07-09,CA-2014-134306,Tamara Dahlen,45
3490,2014-12-28,CA-2014-134404,Dan Reichenbach,178
3491,2014-09-16,CA-2014-134418,Gene McClure,12
3492,2014-09-19,CA-2014-134439,Tamara Manning,16
